Zeit;Kanal A
(ms);(V)

-492,34996775;0,79739790
-492,33996775;0,79739790
-492,32996775;0,75049210
-492,31996775;0,75049210
-492,30996775;0,79739790
-492,29996775;0,75049210
-492,28996775;0,75049210
-492,27996775;0,75049210
-492,26996775;0,79739790
-492,25996775;0,75049210
-492,24996775;0,79739790
-492,23996775;0,79739790
-492,22996775;0,79739790
-492,21996775;0,75049210
-492,20996775;0,79739790
-492,19996775;0,79739790
-492,18996775;0,79739790
-492,17996775;0,79739790
-492,16996775;0,75049210
-492,15996775;0,79739790
-492,14996775;0,70358630
-492,13996776;0,79739790
-492,12996776;0,79739790
-492,11996776;0,75049210
-492,10996776;0,79739790
-492,09996776;0,79739790
-492,08996776;0,79739790
-492,07996776;0,75049210
-492,06996776;0,75049210
-492,05996776;0,79739790
-492,04996776;0,79739790
-492,03996776;0,79739790
-492,02996776;0,79739790
-492,01996776;0,75049210
-492,00996776;0,75049210
-491,99996776;0,79739790
-491,98996776;0,75049210
-491,97996776;0,79739790
-491,96996776;0,79739790
-491,95996776;0,79739790
-491,94996776;0,79739790
-491,93996776;0,75049210
-491,92996776;0,79739790
-491,91996776;0,79739790
-491,90996776;0,79739790
-491,89996776;0,79739790
-491,88996776;0,75049210
-491,87996776;0,75049210
-491,86996776;0,75049210
-491,85996776;0,79739790
-491,84996776;0,79739790
-491,83996776;0,79739790
-491,82996776;0,79739790
-491,81996776;0,79739790
-491,80996776;0,75049210
-491,79996776;0,79739790
-491,78996776;0,79739790
-491,77996776;0,79739790
-491,76996776;0,79739790
-491,75996776;0,75049210
-491,74996776;0,79739790
-491,73996777;0,79739790
-491,72996777;0,75049210
-491,71996777;0,75049210
-491,70996777;0,75049210
-491,69996777;0,75049210
-491,68996777;0,75049210
-491,67996777;0,75049210
-491,66996777;0,79739790
-491,65996777;0,79739790
-491,64996777;0,79739790
-491,63996777;0,75049210
-491,62996777;0,75049210
-491,61996777;0,75049210
-491,60996777;0,75049210
-491,59996777;0,79739790
-491,58996777;0,75049210
-491,57996777;0,79739790
-491,56996777;0,79739790
-491,55996777;0,79739790
-491,54996777;0,79739790
-491,53996777;0,75049210
-491,52996777;0,79739790
-491,51996777;0,79739790
-491,50996777;0,75049210
-491,49996777;0,75049210
-491,48996777;0,75049210
-491,47996777;0,79739790
-491,46996777;0,79739790
-491,45996777;0,75049210
-491,44996777;0,79739790
-491,43996777;0,75049210
-491,42996777;0,75049210
-491,41996777;0,75049210
-491,40996777;0,75049210
-491,39996777;0,75049210
-491,38996777;0,75049210
-491,37996777;0,79739790
-491,36996777;0,79739790
-491,35996777;0,79739790
-491,34996778;0,75049210
-491,33996778;0,75049210
-491,32996778;0,79739790
-491,31996778;0,75049210
-491,30996778;0,79739790
-491,29996778;0,79739790
-491,28996778;0,75049210
-491,27996778;0,79739790
-491,26996778;0,79739790
-491,25996778;0,75049210
-491,24996778;0,79739790
-491,23996778;0,75049210
-491,22996778;0,75049210
-491,21996778;0,79739790
-491,20996778;0,79739790
-491,19996778;0,79739790
-491,18996778;0,79739790
-491,17996778;0,79739790
-491,16996778;0,79739790
-491,15996778;0,79739790
-491,14996778;0,79739790
-491,13996778;0,79739790
-491,12996778;0,75049210
-491,11996778;0,79739790
-491,10996778;0,79739790
-491,09996778;0,79739790
-491,08996778;0,79739790
-491,07996778;0,79739790
-491,06996778;0,75049210
-491,05996778;0,79739790
-491,04996778;0,79739790
-491,03996778;0,79739790
-491,02996778;0,75049210
-491,01996778;0,75049210
-491,00996778;0,79739790
-490,99996778;0,79739790
-490,98996778;0,75049210
-490,97996778;0,75049210
-490,96996778;0,75049210
-490,95996778;0,75049210
-490,94996779;0,75049210
-490,93996779;0,79739790
-490,92996779;0,79739790
-490,91996779;0,79739790
-490,90996779;0,79739790
-490,89996779;0,75049210
-490,88996779;0,79739790
-490,87996779;0,75049210
-490,86996779;0,79739790
-490,85996779;0,75049210
-490,84996779;0,75049210
-490,83996779;0,75049210
-490,82996779;0,75049210
-490,81996779;0,75049210
-490,80996779;0,79739790
-490,79996779;0,75049210
-490,78996779;0,79739790
-490,77996779;0,79739790
-490,76996779;0,79739790
-490,75996779;0,75049210
-490,74996779;0,79739790
-490,73996779;0,75049210
-490,72996779;0,75049210
-490,71996779;0,75049210
-490,70996779;0,75049210
-490,69996779;0,75049210
-490,68996779;0,79739790
-490,67996779;0,75049210
-490,66996779;0,79739790
-490,65996779;0,79739790
-490,64996779;0,79739790
-490,63996779;0,75049210
-490,62996779;0,75049210
-490,61996779;0,75049210
